application_id,candidate_id,company,role,location,source,applied_at,screening_passed,shortlisted,verified_shortlist,interviewed,offer_received,hired,current_stage
APP00764,CAND00764,Alpha Tech,Product Analyst,Delhi,LinkedIn,2026-08-07 14:00:00,True,False,False,False,False,False,Screened
APP00480,CAND00480,BrightWorks,Data Analyst,Gurugram,Referral,2026-08-07 15:00:00,True,False,False,False,False,False,Screened
APP00939,CAND00939,NextGen Labs,BI Analyst,Hyderabad,Job Portal,2026-08-07 16:00:00,False,False,False,False,False,False,Applied
APP00094,CAND00094,NextGen Labs,BI Analyst,Gurugram,Referral,2026-08-07 17:00:00,True,True,True,True,False,False,Interviewed
APP00440,CAND00440,Alpha Tech,Data Analyst,Gurugram,Job Portal,2026-08-07 18:00:00,False,False,False,False,False,False,Applied
APP00006,CAND00006,NextGen Labs,Data Analyst,Hyderabad,Job Portal,2026-08-07 19:00:00,True,False,False,False,False,False,Screened
APP00332,CAND00332,Alpha Tech,Business Analyst,Hyderabad,LinkedIn,2026-08-07 20:00:00,True,True,True,True,False,False,Interviewed
APP00715,CAND00715,DataNova,Product Analyst,Hyderabad,Company Website,2026-08-07 21:00:00,True,True,True,True,False,False,Interviewed
APP00753,CAND00753,BrightWorks,Product Analyst,Bengaluru,Referral,2026-08-07 22:00:00,True,False,False,False,False,False,Screened
APP00445,CAND00445,BrightWorks,BI Analyst,Hyderabad,LinkedIn,2026-08-07 23:00:00,False,False,False,False,False,False,Applied
APP00177,CAND00177,InsightHub,Product Analyst,Mumbai,Referral,2026-08-08 00:00:00,False,False,False,False,False,False,Applied
APP00743,CAND00743,BrightWorks,Data Analyst,Delhi,LinkedIn,2026-08-08 01:00:00,False,False,False,False,False,False,Applied
APP00893,CAND00893,DataNova,Marketing Analyst,Pune,LinkedIn,2026-08-08 02:00:00,True,True,True,True,False,False,Interviewed
APP00763,CAND00763,InsightHub,Marketing Analyst,Hyderabad,Job Portal,2026-08-08 03:00:00,True,True,False,True,False,False,Interviewed
APP00607,CAND00607,InsightHub,BI Analyst,Gurugram,Job Portal,2026-08-08 04:00:00,True,False,False,False,False,False,Screened
APP00514,CAND00514,Alpha Tech,Data Analyst,Delhi,LinkedIn,2026-08-08 05:00:00,True,True,True,True,False,False,Interviewed
APP00021,CAND00021,NextGen Labs,Data Analyst,Pune,Referral,2026-08-08 06:00:00,True,True,True,False,False,False,Shortlisted
APP00835,CAND00835,BrightWorks,Product Analyst,Hyderabad,Company Website,2026-08-08 07:00:00,True,False,False,False,False,False,Screened
APP00740,CAND00740,DataNova,BI Analyst,Gurugram,Company Website,2026-08-08 08:00:00,True,False,False,False,False,False,Screened
APP00061,CAND00061,InsightHub,Product Analyst,Hyderabad,Company Website,2026-08-08 09:00:00,True,False,False,False,False,False,Screened
APP00175,CAND00175,BrightWorks,BI Analyst,Delhi,Referral,2026-08-08 10:00:00,False,False,False,False,False,False,Applied
APP00267,CAND00267,NextGen Labs,Marketing Analyst,Mumbai,Referral,2026-08-08 11:00:00,True,True,True,True,False,False,Interviewed
APP00919,CAND00919,DataNova,Product Analyst,Pune,LinkedIn,2026-08-08 13:00:00,True,False,False,False,False,False,Screened
APP00347,CAND00347,DataNova,Data Analyst,Gurugram,Referral,2026-08-08 14:00:00,True,True,True,False,False,False,Shortlisted
APP00567,CAND00567,Alpha Tech,Business Analyst,Hyderabad,Company Website,2026-08-08 15:00:00,True,False,False,False,False,False,Screened
APP00154,CAND00154,DataNova,Marketing Analyst,Gurugram,Company Website,2026-08-08 16:00:00,True,False,False,False,False,False,Screened
APP00744,CAND00744,InsightHub,Business Analyst,Bengaluru,Company Website,2026-08-08 18:00:00,True,True,True,True,False,False,Interviewed
APP00809,CAND00809,NextGen Labs,BI Analyst,Pune,Company Website,2026-08-08 20:00:00,False,False,False,False,False,False,Applied
APP00301,CAND00301,BrightWorks,Data Analyst,Mumbai,Job Portal,2026-08-08 21:00:00,False,False,False,False,False,False,Applied
APP00321,CAND00321,Alpha Tech,Marketing Analyst,Gurugram,Referral,2026-08-08 22:00:00,False,False,False,False,False,False,Applied
APP00111,CAND00111,BrightWorks,Business Analyst,Delhi,Job Portal,2026-08-08 23:00:00,True,False,False,False,False,False,Screened
APP00540,CAND00540,Alpha Tech,BI Analyst,Delhi,Job Portal,2026-08-09 02:00:00,True,True,True,True,True,True,Hired
APP00091,CAND00091,DataNova,Marketing Analyst,Pune,Job Portal,2026-08-09 03:00:00,True,True,True,False,False,False,Shortlisted
APP00663,CAND00663,NextGen Labs,Product Analyst,Pune,Referral,2026-08-09 04:00:00,False,False,False,False,False,False,Applied
APP01000,CAND01000,Alpha Tech,Product Analyst,Pune,Company Website,2026-08-09 05:00:00,True,False,False,False,False,False,Screened
APP00754,CAND00754,Alpha Tech,Marketing Analyst,Delhi,Company Website,2026-08-09 06:00:00,False,False,False,False,False,False,Applied
APP00765,CAND00765,NextGen Labs,Data Analyst,Pune,Job Portal,2026-08-09 07:00:00,False,False,False,False,False,False,Applied
APP00453,CAND00453,DataNova,Product Analyst,Mumbai,Company Website,2026-08-09 08:00:00,False,False,False,False,False,False,Applied
APP00215,CAND00215,InsightHub,Marketing Analyst,Gurugram,LinkedIn,2026-08-09 11:00:00,False,False,False,False,False,False,Applied
APP00023,CAND00023,DataNova,Business Analyst,Pune,Job Portal,2026-08-09 12:00:00,False,False,False,False,False,False,Applied
APP00184,CAND00184,InsightHub,Data Analyst,Pune,LinkedIn,2026-08-09 13:00:00,True,False,False,False,False,False,Screened
APP00957,CAND00957,DataNova,Business Analyst,Gurugram,Company Website,2026-08-09 14:00:00,True,True,True,False,False,False,Shortlisted
APP00225,CAND00225,Alpha Tech,Product Analyst,Pune,Job Portal,2026-08-09 15:00:00,False,False,False,False,False,False,Applied
APP00171,CAND00171,BrightWorks,BI Analyst,Gurugram,Referral,2026-08-09 16:00:00,False,False,False,False,False,False,Applied
APP00312,CAND00312,InsightHub,Business Analyst,Delhi,Job Portal,2026-08-09 17:00:00,True,False,False,False,False,False,Screened
APP00309,CAND00309,Alpha Tech,BI Analyst,Hyderabad,LinkedIn,2026-08-09 18:00:00,False,False,False,False,False,False,Applied
APP00890,CAND00890,BrightWorks,Marketing Analyst,Bengaluru,Job Portal,2026-08-09 19:00:00,True,False,False,False,False,False,Screened
APP00375,CAND00375,Alpha Tech,Product Analyst,Bengaluru,Job Portal,2026-08-09 20:00:00,True,False,False,False,False,False,Screened
APP00878,CAND00878,DataNova,Data Analyst,Bengaluru,Referral,2026-08-09 22:00:00,True,True,True,False,False,False,Shortlisted
APP00970,CAND00970,BrightWorks,Marketing Analyst,Bengaluru,Company Website,2026-08-09 23:00:00,True,False,False,False,False,False,Screened
APP00529,CAND00529,NextGen Labs,Product Analyst,Gurugram,Job Portal,2026-08-10 00:00:00,True,True,False,False,False,False,Shortlisted
APP00155,CAND00155,DataNova,Business Analyst,Mumbai,Campus,2026-08-10 02:00:00,True,True,True,True,False,False,Interviewed
APP00668,CAND00668,Alpha Tech,Marketing Analyst,Gurugram,Job Portal,2026-08-10 03:00:00,True,True,True,True,False,False,Interviewed
APP00341,CAND00341,InsightHub,Data Analyst,Delhi,Company Website,2026-08-10 04:00:00,True,False,False,False,False,False,Screened
APP00406,CAND00406,InsightHub,Product Analyst,Bengaluru,Campus,2026-08-10 05:00:00,False,False,False,False,False,False,Applied
APP00055,CAND00055,BrightWorks,Business Analyst,Delhi,Referral,2026-08-10 06:00:00,True,False,False,False,False,False,Screened
APP00075,CAND00075,NextGen Labs,BI Analyst,Delhi,LinkedIn,2026-08-10 07:00:00,True,True,True,True,True,True,Hired
APP00475,CAND00475,BrightWorks,Marketing Analyst,Pune,Referral,2026-08-10 08:00:00,True,True,True,False,False,False,Shortlisted
APP00674,CAND00674,DataNova,Marketing Analyst,Bengaluru,Referral,2026-08-10 09:00:00,True,False,False,False,False,False,Screened
APP00692,CAND00692,Alpha Tech,Marketing Analyst,Hyderabad,Company Website,2026-08-10 10:00:00,True,False,False,False,False,False,Screened
APP00140,CAND00140,DataNova,Data Analyst,Bengaluru,Campus,2026-08-10 11:00:00,True,True,True,True,False,False,Interviewed
APP00374,CAND00374,Alpha Tech,Data Analyst,Delhi,Referral,2026-08-10 12:00:00,True,True,True,True,True,True,Hired
APP00303,CAND00303,NextGen Labs,Business Analyst,Delhi,Referral,2026-08-10 14:00:00,True,False,False,False,False,False,Screened
APP00568,CAND00568,DataNova,Business Analyst,Mumbai,Company Website,2026-08-10 15:00:00,True,False,False,False,False,False,Screened
APP00845,CAND00845,DataNova,Marketing Analyst,Delhi,Job Portal,2026-08-10 16:00:00,True,True,True,True,False,False,Interviewed
APP00619,CAND00619,DataNova,Data Analyst,Mumbai,LinkedIn,2026-08-10 17:00:00,False,False,False,False,False,False,Applied
APP00879,CAND00879,BrightWorks,Data Analyst,Pune,Job Portal,2026-08-10 18:00:00,False,False,False,False,False,False,Applied
APP00462,CAND00462,NextGen Labs,Product Analyst,Hyderabad,Referral,2026-08-10 19:00:00,False,False,False,False,False,False,Applied
APP00336,CAND00336,Alpha Tech,BI Analyst,Mumbai,Job Portal,2026-08-10 20:00:00,True,True,True,True,True,False,Offer
APP00972,CAND00972,Alpha Tech,Marketing Analyst,Pune,Campus,2026-08-10 21:00:00,True,False,False,False,False,False,Screened
APP00044,CAND00044,BrightWorks,Marketing Analyst,Delhi,Campus,2026-08-10 22:00:00,True,False,False,False,False,False,Screened
APP00637,CAND00637,Alpha Tech,BI Analyst,Mumbai,Referral,2026-08-10 23:00:00,True,False,False,False,False,False,Screened
APP00531,CAND00531,InsightHub,BI Analyst,Gurugram,LinkedIn,2026-08-11 00:00:00,True,True,False,False,False,False,Shortlisted
APP00194,CAND00194,BrightWorks,Data Analyst,Gurugram,Referral,2026-08-11 01:00:00,True,True,True,False,False,False,Shortlisted
APP00873,CAND00873,DataNova,Data Analyst,Hyderabad,Referral,2026-08-11 02:00:00,True,False,False,False,False,False,Screened
APP00315,CAND00315,DataNova,BI Analyst,Hyderabad,LinkedIn,2026-08-11 03:00:00,True,True,True,False,False,False,Shortlisted
APP00824,CAND00824,NextGen Labs,Data Analyst,Hyderabad,Company Website,2026-08-11 04:00:00,True,True,True,True,False,False,Interviewed
APP00078,CAND00078,InsightHub,Product Analyst,Hyderabad,Job Portal,2026-08-11 05:00:00,False,False,False,False,False,False,Applied
APP00857,CAND00857,DataNova,BI Analyst,Delhi,Job Portal,2026-08-11 06:00:00,False,False,False,False,False,False,Applied
APP00009,CAND00009,Alpha Tech,Marketing Analyst,Pune,Referral,2026-08-11 07:00:00,True,True,True,True,True,True,Hired
APP00444,CAND00444,Alpha Tech,Business Analyst,Bengaluru,Company Website,2026-08-11 08:00:00,True,True,True,True,False,False,Interviewed
APP00855,CAND00855,DataNova,Marketing Analyst,Gurugram,Job Portal,2026-08-11 09:00:00,True,False,False,False,False,False,Screened
APP00189,CAND00189,Alpha Tech,Product Analyst,Mumbai,Referral,2026-08-11 10:00:00,True,True,True,True,False,False,Interviewed
APP00859,CAND00859,Alpha Tech,Business Analyst,Mumbai,Referral,2026-08-11 11:00:00,False,False,False,False,False,False,Applied
APP00428,CAND00428,DataNova,Data Analyst,Hyderabad,Campus,2026-08-11 12:00:00,True,False,False,False,False,False,Screened
APP00144,CAND00144,BrightWorks,Product Analyst,Mumbai,Company Website,2026-08-11 13:00:00,False,False,False,False,False,False,Applied
APP00534,CAND00534,DataNova,Data Analyst,Hyderabad,Referral,2026-08-11 14:00:00,True,True,True,True,False,False,Interviewed
APP00854,CAND00854,Alpha Tech,Product Analyst,Mumbai,Campus,2026-08-11 15:00:00,True,True,True,True,False,False,Interviewed
APP00346,CAND00346,InsightHub,Product Analyst,Mumbai,Referral,2026-08-11 16:00:00,False,False,False,False,False,False,Applied
APP00899,CAND00899,Alpha Tech,Business Analyst,Hyderabad,Job Portal,2026-08-11 18:00:00,False,False,False,False,False,False,Applied
APP00708,CAND00708,InsightHub,Business Analyst,Hyderabad,LinkedIn,2026-08-11 19:00:00,False,False,False,False,False,False,Applied
APP00923,CAND00923,BrightWorks,Marketing Analyst,Mumbai,Campus,2026-08-11 20:00:00,False,False,False,False,False,False,Applied
APP00161,CAND00161,NextGen Labs,Business Analyst,Hyderabad,Company Website,2026-08-11 21:00:00,True,True,True,True,False,False,Interviewed
APP00722,CAND00722,Alpha Tech,Marketing Analyst,Delhi,Job Portal,2026-08-11 22:00:00,True,False,False,False,False,False,Screened
APP00051,CAND00051,NextGen Labs,Business Analyst,Hyderabad,Campus,2026-08-11 23:00:00,True,False,False,False,False,False,Screened
APP00757,CAND00757,NextGen Labs,Business Analyst,Pune,Referral,2026-08-12 00:00:00,False,False,False,False,False,False,Applied
APP00158,CAND00158,Alpha Tech,BI Analyst,Delhi,LinkedIn,2026-08-12 01:00:00,False,False,False,False,False,False,Applied
APP00065,CAND00065,InsightHub,Data Analyst,Gurugram,Job Portal,2026-08-12 02:00:00,True,True,True,False,False,False,Shortlisted
APP00125,CAND00125,InsightHub,Marketing Analyst,Pune,Job Portal,2026-08-12 03:00:00,True,False,False,False,False,False,Screened
APP00650,CAND00650,Alpha Tech,Product Analyst,Gurugram,Company Website,2026-08-12 04:00:00,True,False,False,False,False,False,Screened
APP00359,CAND00359,BrightWorks,Data Analyst,Pune,Campus,2026-08-12 05:00:00,True,True,True,False,False,False,Shortlisted
APP00602,CAND00602,NextGen Labs,Business Analyst,Hyderabad,Job Portal,2026-08-12 06:00:00,False,False,False,False,False,False,Applied
APP00639,CAND00639,InsightHub,Data Analyst,Hyderabad,Job Portal,2026-08-12 07:00:00,False,False,False,False,False,False,Applied
APP00778,CAND00778,Alpha Tech,BI Analyst,Pune,LinkedIn,2026-08-12 08:00:00,True,False,False,False,False,False,Screened
APP00716,CAND00716,BrightWorks,Marketing Analyst,Pune,Campus,2026-08-12 09:00:00,True,True,True,True,True,True,Hired
APP00868,CAND00868,NextGen Labs,Business Analyst,Gurugram,Job Portal,2026-08-12 10:00:00,True,False,False,False,False,False,Screened
APP00852,CAND00852,NextGen Labs,Product Analyst,Gurugram,LinkedIn,2026-08-12 12:00:00,False,False,False,False,False,False,Applied
APP00705,CAND00705,DataNova,Business Analyst,Bengaluru,Job Portal,2026-08-12 13:00:00,True,True,True,False,False,False,Shortlisted
APP00832,CAND00832,InsightHub,Data Analyst,Bengaluru,Company Website,2026-08-12 14:00:00,True,False,False,False,False,False,Screened
APP00130,CAND00130,InsightHub,Business Analyst,Delhi,Company Website,2026-08-12 15:00:00,True,True,True,True,False,False,Interviewed
APP00120,CAND00120,NextGen Labs,BI Analyst,Hyderabad,Referral,2026-08-12 16:00:00,True,True,True,True,False,False,Interviewed
APP00159,CAND00159,Alpha Tech,Product Analyst,Pune,Job Portal,2026-08-12 17:00:00,True,True,True,False,False,False,Shortlisted
APP00350,CAND00350,Alpha Tech,Data Analyst,Hyderabad,Referral,2026-08-12 18:00:00,False,False,False,False,False,False,Applied
APP00745,CAND00745,Alpha Tech,Product Analyst,Delhi,Job Portal,2026-08-12 19:00:00,True,False,False,False,False,False,Screened
APP00419,CAND00419,NextGen Labs,Product Analyst,Pune,Referral,2026-08-12 20:00:00,True,True,True,True,False,False,Interviewed
APP00911,CAND00911,BrightWorks,BI Analyst,Gurugram,Referral,2026-08-12 21:00:00,True,False,False,False,False,False,Screened
APP00470,CAND00470,BrightWorks,BI Analyst,Hyderabad,Campus,2026-08-12 23:00:00,False,False,False,False,False,False,Applied
APP00053,CAND00053,InsightHub,Business Analyst,Delhi,Campus,2026-08-13 00:00:00,True,True,True,True,False,False,Interviewed
APP00709,CAND00709,InsightHub,Data Analyst,Gurugram,Job Portal,2026-08-13 01:00:00,True,False,False,False,False,False,Screened
APP00541,CAND00541,BrightWorks,Business Analyst,Pune,Campus,2026-08-13 03:00:00,True,False,False,False,False,False,Screened
APP00032,CAND00032,BrightWorks,Data Analyst,Mumbai,Job Portal,2026-08-13 04:00:00,True,True,True,False,False,False,Shortlisted
APP00402,CAND00402,Alpha Tech,Data Analyst,Bengaluru,Campus,2026-08-13 05:00:00,True,False,False,False,False,False,Screened
APP00640,CAND00640,Alpha Tech,Marketing Analyst,Hyderabad,Company Website,2026-08-13 06:00:00,False,False,False,False,False,False,Applied
APP00241,CAND00241,DataNova,Marketing Analyst,Mumbai,Campus,2026-08-13 07:00:00,True,True,True,True,False,False,Interviewed
APP00105,CAND00105,Alpha Tech,Product Analyst,Gurugram,Campus,2026-08-13 08:00:00,True,True,True,True,True,True,Hired
APP00675,CAND00675,BrightWorks,Business Analyst,Delhi,Company Website,2026-08-13 09:00:00,False,False,False,False,False,False,Applied
APP00057,CAND00057,Alpha Tech,Product Analyst,Gurugram,Job Portal,2026-08-13 10:00:00,True,True,True,True,True,True,Hired
APP00837,CAND00837,Alpha Tech,Marketing Analyst,Delhi,Campus,2026-08-13 11:00:00,True,True,True,True,False,False,Interviewed
APP00960,CAND00960,NextGen Labs,Marketing Analyst,Bengaluru,LinkedIn,2026-08-13 12:00:00,True,True,True,True,False,False,Interviewed
APP00136,CAND00136,NextGen Labs,Product Analyst,Hyderabad,Company Website,2026-08-13 13:00:00,False,False,False,False,False,False,Applied
APP00993,CAND00993,Alpha Tech,Data Analyst,Pune,Job Portal,2026-08-13 14:00:00,True,True,True,True,False,False,Interviewed
APP00272,CAND00272,DataNova,BI Analyst,Gurugram,LinkedIn,2026-08-13 15:00:00,True,True,True,True,False,False,Interviewed
APP00851,CAND00851,InsightHub,BI Analyst,Bengaluru,Job Portal,2026-08-13 16:00:00,True,False,False,False,False,False,Screened
APP00128,CAND00128,Alpha Tech,BI Analyst,Pune,LinkedIn,2026-08-13 18:00:00,True,True,True,True,False,False,Interviewed
APP00294,CAND00294,NextGen Labs,Data Analyst,Pune,Company Website,2026-08-13 19:00:00,True,False,False,False,False,False,Screened
APP00238,CAND00238,NextGen Labs,Marketing Analyst,Bengaluru,Job Portal,2026-08-13 20:00:00,True,True,True,False,False,False,Shortlisted
APP00255,CAND00255,InsightHub,BI Analyst,Gurugram,Job Portal,2026-08-13 21:00:00,True,True,True,True,False,False,Interviewed
APP00356,CAND00356,NextGen Labs,Marketing Analyst,Delhi,Referral,2026-08-13 22:00:00,True,True,True,True,False,False,Interviewed
APP00424,CAND00424,DataNova,BI Analyst,Hyderabad,Company Website,2026-08-13 23:00:00,True,True,False,True,False,False,Interviewed
APP00329,CAND00329,NextGen Labs,Marketing Analyst,Delhi,Company Website,2026-08-14 00:00:00,False,False,False,False,False,False,Applied
APP00218,CAND00218,DataNova,Product Analyst,Hyderabad,LinkedIn,2026-08-14 01:00:00,True,True,True,True,False,False,Interviewed
APP00850,CAND00850,InsightHub,Business Analyst,Pune,Referral,2026-08-14 02:00:00,False,False,False,False,False,False,Applied
APP00751,CAND00751,NextGen Labs,Data Analyst,Mumbai,Job Portal,2026-08-14 03:00:00,True,False,False,False,False,False,Screened
APP00880,CAND00880,Alpha Tech,BI Analyst,Pune,Job Portal,2026-08-14 04:00:00,True,True,True,False,False,False,Shortlisted
APP00449,CAND00449,InsightHub,Business Analyst,Delhi,Company Website,2026-08-14 05:00:00,False,False,False,False,False,False,Applied
APP00355,CAND00355,DataNova,Business Analyst,Gurugram,Job Portal,2026-08-14 06:00:00,True,True,True,False,False,False,Shortlisted
APP00537,CAND00537,NextGen Labs,Marketing Analyst,Bengaluru,LinkedIn,2026-08-14 07:00:00,True,False,False,False,False,False,Screened
APP00693,CAND00693,Alpha Tech,Data Analyst,Pune,Company Website,2026-08-14 08:00:00,True,False,False,False,False,False,Screened
APP00392,CAND00392,DataNova,Business Analyst,Delhi,Company Website,2026-08-14 09:00:00,True,False,False,False,False,False,Screened
APP00587,CAND00587,Alpha Tech,Data Analyst,Delhi,Job Portal,2026-08-14 11:00:00,True,True,True,True,False,False,Interviewed
APP00961,CAND00961,NextGen Labs,Data Analyst,Mumbai,Job Portal,2026-08-14 12:00:00,True,False,False,False,False,False,Screened
APP00134,CAND00134,InsightHub,Data Analyst,Pune,Company Website,2026-08-14 13:00:00,True,False,False,False,False,False,Screened
APP00180,CAND00180,InsightHub,Business Analyst,Mumbai,Job Portal,2026-08-14 14:00:00,True,True,True,True,True,True,Hired
APP00308,CAND00308,DataNova,Data Analyst,Gurugram,Company Website,2026-08-14 15:00:00,False,False,False,False,False,False,Applied
APP00400,CAND00400,BrightWorks,Marketing Analyst,Pune,LinkedIn,2026-08-14 16:00:00,True,True,True,False,False,False,Shortlisted
APP00774,CAND00774,DataNova,Marketing Analyst,Hyderabad,Company Website,2026-08-14 17:00:00,True,True,True,True,False,False,Interviewed
APP00389,CAND00389,NextGen Labs,Marketing Analyst,Delhi,LinkedIn,2026-08-14 18:00:00,True,False,False,False,False,False,Screened
APP00083,CAND00083,Alpha Tech,BI Analyst,Hyderabad,Company Website,2026-08-14 19:00:00,False,False,False,False,False,False,Applied
APP00116,CAND00116,Alpha Tech,Data Analyst,Bengaluru,LinkedIn,2026-08-14 21:00:00,False,False,False,False,False,False,Applied
APP00944,CAND00944,NextGen Labs,BI Analyst,Delhi,LinkedIn,2026-08-14 23:00:00,False,False,False,False,False,False,Applied
APP00296,CAND00296,Alpha Tech,Marketing Analyst,Gurugram,Referral,2026-08-15 00:00:00,True,True,True,True,True,True,Hired
